#General information: Fraunhofer ISE  reserves the right not to be responsible for the topicality, correctness, completeness or quality of the information provided. Liability claims regarding damage caused by the use of any information provided, including any kind of information which is incomplete or incorrect,will therefore be rejected.
#file_info: --- Simulated load profile with synPRO --- number of occupants: 4 --- socioeconomic factor: EFH --- climate region: TRY2010_4_Jahr.dat --- total energy demand: 149.596275030235 ---  Building TypeSFH_1 ---  --- For more information contact D.Fischer, David.Fischer@ise.fraunhofer.de
#time resolution: 15Min
#col_no;col_name;unit;category;comment
#001;YYYYMMDD;0;time;Date [human readable]
#002;hhmmss;0;time;Time [human readable]
#003;unixtimestamp;s;time;Elapsed seconds from 01-01-1970
#004;Q_htg;W;power;heating demand for space heating
#005;t_room;°C;temperature;room temperature
#006;t_amb;°C;temperature;ambient temperature
#007;heating_on;-;-;Value, which provides under-use of the heating temperature limit and the average outdoor temperature, the starting and shutdown signal for the heating system
#008;P_pvn;W/Wp;specific power;specific power of an PV-plant, which has an optimal slope and oriented to south
#009;simulated building	;SFH_1
#010;set point temperature heating day [°C];20
#011;set point temperature heating night [°C];20
#012;set point temperature cooling [°C];26
#013;orientation of the building [°];0
#014;climate region	;TRY2010_4_Jahr.dat
#015;number of houses	;1
YYYYMMDD;hhmmss;unixtimestamp;Q_htg;t_room;t_amb;heating_on
20150918;43000;1442543400;4238,04;20;9,75;1
20150918;44500;1442544300;4310,17;20;9,575;1
20150918;50000;1442545200;4382,3;20;9,4;1
20150918;51500;1442546100;4360,59;20;9,725;1
20150918;53000;1442547000;4338,88;20;10,05;1
20150918;54500;1442547900;4317,16;20;10,375;1
20150918;60000;1442548800;4295,45;20;10,7;1
20150918;61500;1442549700;4268,52;20;10,75;1
20150918;63000;1442550600;4241,59;20;10,8;1
20150918;64500;1442551500;4214,66;20;10,85;1
20150918;70000;1442552400;4187,73;20;10,9;1
20150918;71500;1442553300;4185,88;20,025;11,025;1
20150918;73000;1442554200;4184,03;20,05;11,15;1
20150918;74500;1442555100;4182,18;20,075;11,275;1
20150918;80000;1442556000;4180,34;20,1;11,4;1
20150918;81500;1442556900;4129,22;20,075;11,325;1
20150918;83000;1442557800;4078,1;20,05;11,25;1
20150918;84500;1442558700;4026,99;20,025;11,175;1
20150918;90000;1442559600;3975,87;20;11,1;1
20150918;91500;1442560500;3942,11;20;11,175;1
20150918;93000;1442561400;3908,35;20;11,25;1
20150918;94500;1442562300;3874,59;20;11,325;1
20150918;100000;1442563200;3840,83;20;11,4;1
20150918;101500;1442564100;3781,53;20;11,5;1
20150918;103000;1442565000;3722,23;20;11,6;1
20150918;104500;1442565900;3662,94;20;11,7;1
20150918;110000;1442566800;3603,64;20;11,8;1
20150918;111500;1442567700;3648,15;20,05;11,8;1
20150918;113000;1442568600;3692,66;20,1;11,8;1
20150918;114500;1442569500;3737,17;20,15;11,8;1
20150918;120000;1442570400;3781,68;20,2;11,8;1
20150918;121500;1442571300;3625,45;20,2;11,925;1
20150918;123000;1442572200;3469,22;20,2;12,05;1
20150918;124500;1442573100;3312,99;20,2;12,175;1
20150918;130000;1442574000;3156,76;20,2;12,3;1
20150918;131500;1442574900;3261,6;20,25;12,325;1
20150918;133000;1442575800;3366,43;20,3;12,35;1
20150918;134500;1442576700;3471,27;20,35;12,375;1
20150918;140000;1442577600;3576,11;20,4;12,4;1
20150918;141500;1442578500;3478,5;20,4;12,525;1
20150918;143000;1442579400;3380,89;20,4;12,65;1
20150918;144500;1442580300;3283,28;20,4;12,775;1
20150918;150000;1442581200;3185,67;20,4;12,9;1
20150918;151500;1442582100;3203,4;20,4;12,675;1
20150918;153000;1442583000;3221,13;20,4;12,45;1
20150918;154500;1442583900;3238,86;20,4;12,225;1
20150918;160000;1442584800;3256,58;20,4;12;1
20150918;161500;1442585700;3450,25;20,5;11,7;1
20150918;163000;1442586600;3643,92;20,6;11,4;1
20150918;164500;1442587500;3837,59;20,7;11,1;1
20150918;170000;1442588400;4031,25;20,8;10,8;1
20150918;171500;1442589300;4056,24;20,9;10,7;1
20150918;173000;1442590200;4081,22;21;10,6;1
20150918;174500;1442591100;4106,21;21,1;10,5;1
20150918;180000;1442592000;4131,19;21,2;10,4;1
20150918;181500;1442592900;4033,24;21,1;10,375;1
20150918;183000;1442593800;3935,28;21;10,35;1
20150918;184500;1442594700;3837,33;20,9;10,325;1
20150918;190000;1442595600;3739,37;20,8;10,3;1
20150918;191500;1442596500;3931,35;20,9;10,275;1
20150918;193000;1442597400;4123,33;21;10,25;1
20150918;194500;1442598300;4315,3;21,1;10,225;1
20150918;200000;1442599200;4507,28;21,2;10,2;1
20150918;201500;1442600100;4505,43;21,2;10,225;1
20150918;203000;1442601000;4503,59;21,2;10,25;1
20150918;204500;1442601900;4501,74;21,2;10,275;1
20150918;210000;1442602800;4499,9;21,2;10,3;1
20150918;211500;1442603700;4375,4;21,1;10,275;1
20150918;213000;1442604600;4250,9;21;10,25;1
20150918;214500;1442605500;4126,4;20,9;10,225;1
20150918;220000;1442606400;4001,9;20,8;10,2;1
20150918;221500;1442607300;3953;20,7;10,175;1
20150918;223000;1442608200;3904,1;20,6;10,15;1
20150918;224500;1442609100;3855,2;20,5;10,125;1
20150918;230000;1442610000;3806,3;20,4;10,1;1
20150918;231500;1442610900;3768,17;20,3;10,15;1
20150918;233000;1442611800;3730,04;20,2;10,2;1
20150918;234500;1442612700;3691,91;20,1;10,25;1
20150919;0;1442613600;3653,78;20;10,3;1
20150919;1500;1442614500;3727,95;20;10,3;1
20150919;3000;1442615400;3802,11;20;10,3;1
20150919;4500;1442616300;3876,28;20;10,3;1
20150919;10000;1442617200;3950,44;20;10,3;1
20150919;11500;1442618100;3995,9;20;10,3;1
20150919;13000;1442619000;4041,35;20;10,3;1
20150919;14500;1442619900;4086,8;20;10,3;1
20150919;20000;1442620800;4132,26;20;10,3;1
20150919;21500;1442621700;4161,95;20;10,3;1
20150919;23000;1442622600;4191,64;20;10,3;1
20150919;24500;1442623500;4221,33;20;10,3;1
20150919;30000;1442624400;4251,02;20;10,3;1
20150919;31500;1442625300;4274,97;20;10,275;1
20150919;33000;1442626200;4298,92;20;10,25;1
20150919;34500;1442627100;4322,87;20;10,225;1
20150919;40000;1442628000;4346,82;20;10,2;1
20150919;41500;1442628900;4376,12;20;10,125;1
20150919;43000;1442629800;4405,43;20;10,05;1
20150919;44500;1442630700;4434,73;20;9,975;1
20150919;50000;1442631600;4464,03;20;9,9;1
20150919;51500;1442632500;4494,85;20;9,825;1
20150919;53000;1442633400;4525,66;20;9,75;1
20150919;54500;1442634300;4556,47;20;9,675;1
20150919;60000;1442635200;4587,29;20;9,6;1
20150919;61500;1442636100;4608,92;20;9,5;1
20150919;63000;1442637000;4630,55;20;9,4;1
20150919;64500;1442637900;4652,17;20;9,3;1
20150919;70000;1442638800;4673,8;20;9,2;1
20150919;71500;1442639700;4697,92;20,025;9,125;1
20150919;73000;1442640600;4722,03;20,05;9,05;1
20150919;74500;1442641500;4746,14;20,075;8,975;1
20150919;80000;1442642400;4770,26;20,1;8,9;1
20150919;81500;1442643300;4712,73;20,225;9,25;1
20150919;83000;1442644200;4655,2;20,35;9,6;1
20150919;84500;1442645100;4597,68;20,475;9,95;1
20150919;90000;1442646000;4540,15;20,6;10,3;1
20150919;91500;1442646900;4188,68;20,55;10,575;1
20150919;93000;1442647800;3837,22;20,5;10,85;1
20150919;94500;1442648700;3485,75;20,45;11,125;1
20150919;100000;1442649600;3134,28;20,4;11,4;1
20150919;101500;1442650500;2793,35;20,35;11,9;1
20150919;103000;1442651400;2452,42;20,3;12,4;1
20150919;104500;1442652300;2111,48;20,25;12,9;1
20150919;110000;1442653200;1770,55;20,2;13,4;1
20150919;111500;1442654100;1514,87;20,2;13,7;1
20150919;113000;1442655000;1259,19;20,2;14;1
20150919;114500;1442655900;1003,51;20,2;14,3;1
20150919;120000;1442656800;747,836;20,2;14,6;1
20150919;121500;1442657700;611,709;20,2;14,7;1
20150919;123000;1442658600;475,581;20,2;14,8;1
20150919;124500;1442659500;339,453;20,2;14,9;1
20150919;130000;1442660400;203,326;20,2;15;1
20150919;131500;1442661300;152,494;20,2622;15,175;1
20150919;133000;1442662200;101,663;20,3244;15,35;1
20150919;134500;1442663100;50,8315;20,3866;15,525;1
20150919;140000;1442664000;0;20,4488;15,7;1
20150919;141500;1442664900;0;20,5634;15,825;1
20150919;143000;1442665800;0;20,678;15,95;1
20150919;144500;1442666700;0;20,7927;16,075;1
20150919;150000;1442667600;0;20,9073;16,2;1
20150919;151500;1442668500;0;20,9762;16,1;1
20150919;153000;1442669400;0;21,0452;16;1
20150919;154500;1442670300;0;21,1142;15,9;1
20150919;160000;1442671200;0;21,1831;15,8;1
20150919;161500;1442672100;0;21,1464;15,6;1
20150919;163000;1442673000;0;21,1098;15,4;1
20150919;164500;1442673900;0;21,0731;15,2;1
20150919;170000;1442674800;0;21,0364;15;1
20150919;171500;1442675700;123,661;21,0773;14,475;1
20150919;173000;1442676600;247,323;21,1182;13,95;1
20150919;174500;1442677500;370,984;21,1591;13,425;1
20150919;180000;1442678400;494,646;21,2;12,9;1
20150919;181500;1442679300;687,552;21,1;12,425;1
20150919;183000;1442680200;880,458;21;11,95;1
20150919;184500;1442681100;1073,36;20,9;11,475;1
20150919;190000;1442682000;1266,27;20,8;11;1
20150919;191500;1442682900;1683,99;20,9;10,775;1
20150919;193000;1442683800;2101,72;21;10,55;1
20150919;194500;1442684700;2519,44;21,1;10,325;1
20150919;200000;1442685600;2937,16;21,2;10,1;1
20150919;201500;1442686500;3135,45;21,2;9,925;1
20150919;203000;1442687400;3333,75;21,2;9,75;1
20150919;204500;1442688300;3532,04;21,2;9,575;1
20150919;210000;1442689200;3730,34;21,2;9,4;1
20150919;211500;1442690100;3773,8;21,1;9,125;1
20150919;213000;1442691000;3817,26;21;8,85;1
20150919;214500;1442691900;3860,72;20,9;8,575;1
20150919;220000;1442692800;3904,18;20,8;8,3;1
20150919;221500;1442693700;4077,04;20,8;8;1
20150919;223000;1442694600;4249,9;20,8;7,7;1
20150919;224500;1442695500;4422,75;20,8;7,4;1
20150919;230000;1442696400;4595,61;20,8;7,1;1
20150919;231500;1442697300;4658,57;20,7;7;1
20150919;233000;1442698200;4721,53;20,6;6,9;1
20150919;234500;1442699100;4784,49;20,5;6,8;1
20150920;0;1442700000;4847,45;20,4;6,7;1
20150920;1500;1442700900;4860,45;20,3;6,575;1
20150920;3000;1442701800;4873,46;20,2;6,45;1
20150920;4500;1442702700;4886,46;20,1;6,325;1
20150920;10000;1442703600;4899,46;20;6,2;1
20150920;11500;1442704500;5052,77;20;6,05;1
20150920;13000;1442705400;5206,08;20;5,9;1
20150920;14500;1442706300;5359,39;20;5,75;1
20150920;20000;1442707200;5512,7;20;5,6;1
20150920;21500;1442708100;5632,71;20;5,475;1
20150920;23000;1442709000;5752,72;20;5,35;1
20150920;24500;1442709900;5872,72;20;5,225;1
20150920;30000;1442710800;5992,73;20;5,1;1
20150920;31500;1442711700;6085,4;20;5,025;1
20150920;33000;1442712600;6178,06;20;4,95;1
20150920;34500;1442713500;6270,73;20;4,875;1
20150920;40000;1442714400;6363,39;20;4,8;1
20150920;41500;1442715300;6425,66;20;4,75;1
20150920;43000;1442716200;6487,92;20;4,7;1
20150920;44500;1442717100;6550,18;20;4,65;1
20150920;50000;1442718000;6612,44;20;4,6;1
20150920;51500;1442718900;6634,89;20;4,65;1
20150920;53000;1442719800;6657,34;20;4,7;1
20150920;54500;1442720700;6679,79;20;4,75;1
20150920;60000;1442721600;6702,23;20;4,8;1
20150920;61500;1442722500;6689,69;20,025;4,875;1
20150920;63000;1442723400;6677,14;20,05;4,95;1
20150920;64500;1442724300;6664,59;20,075;5,025;1
20150920;70000;1442725200;6652,04;20,1;5,1;1
20150920;71500;1442726100;6508,38;20,1;5,4;1
20150920;73000;1442727000;6364,72;20,1;5,7;1
20150920;74500;1442727900;6221,06;20,1;6;1
20150920;80000;1442728800;6077,4;20,1;6,3;1
20150920;81500;1442729700;5878,8;20,225;6,875;1
20150920;83000;1442730600;5680,21;20,35;7,45;1
20150920;84500;1442731500;5481,61;20,475;8,025;1
20150920;90000;1442732400;5283,01;20,6;8,6;1
20150920;91500;1442733300;4897,86;20,55;9;1
20150920;93000;1442734200;4512,71;20,5;9,4;1
20150920;94500;1442735100;4127,56;20,45;9,8;1
20150920;100000;1442736000;3742,41;20,4;10,2;1
20150920;101500;1442736900;3450,3;20,4;10,6;1
20150920;103000;1442737800;3158,2;20,4;11;1
20150920;104500;1442738700;2866,1;20,4;11,4;1
20150920;110000;1442739600;2574;20,4;11,8;1
20150920;111500;1442740500;2391,28;20,4;11,925;1
20150920;113000;1442741400;2208,57;20,4;12,05;1
20150920;114500;1442742300;2025,86;20,4;12,175;1
20150920;120000;1442743200;1843,14;20,4;12,3;1
20150920;121500;1442744100;1685,08;20,4;12,4;1
20150920;123000;1442745000;1527,01;20,4;12,5;1
20150920;124500;1442745900;1368,94;20,4;12,6;1
20150920;130000;1442746800;1210,88;20,4;12,7;1
20150920;131500;1442747700;1098,45;20,45;12,875;1
20150920;133000;1442748600;986,017;20,5;13,05;1
20150920;134500;1442749500;873,588;20,55;13,225;1
20150920;140000;1442750400;761,158;20,6;13,4;1
20150920;141500;1442751300;686,66;20,55;13,1;1
20150920;143000;1442752200;612,161;20,5;12,8;1
20150920;144500;1442753100;537,662;20,45;12,5;1
20150920;150000;1442754000;463,163;20,4;12,2;1
20150920;151500;1442754900;419,189;20,35;12,1;1
20150920;153000;1442755800;375,214;20,3;12;1
20150920;154500;1442756700;331,24;20,25;11,9;1
20150920;160000;1442757600;287,265;20,2;11,8;1
20150920;161500;1442758500;479,148;20,25;11,625;1
20150920;163000;1442759400;671,03;20,3;11,45;1
20150920;164500;1442760300;862,913;20,35;11,275;1
20150920;170000;1442761200;1054,8;20,4;11,1;1
20150920;171500;1442762100;1281,02;20,4;10,675;1
20150920;173000;1442763000;1507,25;20,4;10,25;1
20150920;174500;1442763900;1733,47;20,4;9,825;1
20150920;180000;1442764800;1959,7;20,4;9,4;1
20150920;181500;1442765700;2370,41;20,5;9,125;1
20150920;183000;1442766600;2781,12;20,6;8,85;1
20150920;184500;1442767500;3191,83;20,7;8,575;1
20150920;190000;1442768400;3602,54;20,8;8,3;1
20150920;191500;1442769300;3854,31;20,9;8,35;1
20150920;193000;1442770200;4106,08;21;8,4;1
20150920;194500;1442771100;4357,86;21,1;8,45;1
20150920;200000;1442772000;4609,63;21,2;8,5;1
20150920;201500;1442772900;4540,93;21,1;8,525;1
20150920;203000;1442773800;4472,23;21;8,55;1
20150920;204500;1442774700;4403,53;20,9;8,575;1
20150920;210000;1442775600;4334,83;20,8;8,6;1
20150920;211500;1442776500;4420,44;20,8;8,575;1
20150920;213000;1442777400;4506,05;20,8;8,55;1
20150920;214500;1442778300;4591,67;20,8;8,525;1
20150920;220000;1442779200;4677,28;20,8;8,5;1
20150920;221500;1442780100;4742,93;20,8;8,35;1
20150920;223000;1442781000;4808,58;20,8;8,2;1
20150920;224500;1442781900;4874,23;20,8;8,05;1
20150920;230000;1442782800;4939,87;20,8;7,9;1
20150920;231500;1442783700;5045,98;20,8;7,8;1
20150920;233000;1442784600;5152,09;20,8;7,7;1
20150920;234500;1442785500;5258,2;20,8;7,6;1
20150921;0;1442786400;5364,31;20,8;7,5;1
20150921;1500;1442787300;5176,05;20,625;7,5;1
20150921;3000;1442788200;4987,78;20,45;7,5;1
20150921;4500;1442789100;4799,52;20,275;7,5;1
20150921;10000;1442790000;4611,25;20,1;7,5;1
20150921;11500;1442790900;4718,36;20,1;7,4;1
20150921;13000;1442791800;4825,47;20,1;7,3;1
20150921;14500;1442792700;4932,58;20,1;7,2;1
20150921;20000;1442793600;5039,69;20,1;7,1;1
20150921;21500;1442794500;5114,89;20,1;7,05;1
20150921;23000;1442795400;5190,09;20,1;7;1
20150921;24500;1442796300;5265,29;20,1;6,95;1
20150921;30000;1442797200;5340,5;20,1;6,9;1
20150921;31500;1442798100;5400,03;20,1;6,825;1
20150921;33000;1442799000;5459,57;20,1;6,75;1
20150921;34500;1442799900;5519,1;20,1;6,675;1
20150921;40000;1442800800;5578,64;20,1;6,6;1
20150921;41500;1442801700;5648,51;20,1;6,5;1
20150921;43000;1442802600;5718,38;20,1;6,4;1
20150921;44500;1442803500;5788,25;20,1;6,3;1
20150921;50000;1442804400;5858,12;20,1;6,2;1
20150921;51500;1442805300;5881;20,075;6,125;1
20150921;53000;1442806200;5903,88;20,05;6,05;1
20150921;54500;1442807100;5926,76;20,025;5,975;1
20150921;60000;1442808000;5949,64;20;5,9;1
20150921;61500;1442808900;5952,14;20,025;6;1
20150921;63000;1442809800;5954,64;20,05;6,1;1
20150921;64500;1442810700;5957,13;20,075;6,2;1
20150921;70000;1442811600;5959,63;20,1;6,3;1
20150921;71500;1442812500;5779,35;20,1;6,675;1
20150921;73000;1442813400;5599,06;20,1;7,05;1
20150921;74500;1442814300;5418,77;20,1;7,425;1
20150921;80000;1442815200;5238,49;20,1;7,8;1
20150921;81500;1442816100;4948,89;20,075;8,325;1
20150921;83000;1442817000;4659,29;20,05;8,85;1
20150921;84500;1442817900;4369,69;20,025;9,375;1
20150921;90000;1442818800;4080,09;20;9,9;1
20150921;91500;1442819700;4015,84;20;9,975;1
20150921;93000;1442820600;3951,59;20;10,05;1
20150921;94500;1442821500;3887,34;20;10,125;1
20150921;100000;1442822400;3823,09;20;10,2;1
20150921;101500;1442823300;3763,18;20;10,325;1
20150921;103000;1442824200;3703,28;20;10,45;1
20150921;104500;1442825100;3643,37;20;10,575;1
20150921;110000;1442826000;3583,47;20;10,7;1
20150921;111500;1442826900;3641,15;20,05;10,675;1
20150921;113000;1442827800;3698,84;20,1;10,65;1
20150921;114500;1442828700;3756,52;20,15;10,625;1
20150921;120000;1442829600;3814,21;20,2;10,6;1
20150921;121500;1442830500;3750,36;20,2;10,625;1
20150921;123000;1442831400;3686,52;20,2;10,65;1
20150921;124500;1442832300;3622,67;20,2;10,675;1
20150921;130000;1442833200;3558,83;20,2;10,7;1
20150921;131500;1442834100;3549,11;20,25;10,8;1
20150921;133000;1442835000;3539,4;20,3;10,9;1
20150921;134500;1442835900;3529,68;20,35;11;1
20150921;140000;1442836800;3519,97;20,4;11,1;1
20150921;141500;1442837700;3535,08;20,45;11,15;1
20150921;143000;1442838600;3550,18;20,5;11,2;1
20150921;144500;1442839500;3565,29;20,55;11,25;1
20150921;150000;1442840400;3580,4;20,6;11,3;1
20150921;151500;1442841300;3589,86;20,6;11,275;1
20150921;153000;1442842200;3599,31;20,6;11,25;1
20150921;154500;1442843100;3608,77;20,6;11,225;1
20150921;160000;1442844000;3618,22;20,6;11,2;1
20150921;161500;1442844900;3706,45;20,65;11,175;1
20150921;163000;1442845800;3794,68;20,7;11,15;1
20150921;164500;1442846700;3882,91;20,75;11,125;1
20150921;170000;1442847600;3971,14;20,8;11,1;1
20150921;171500;1442848500;3822,43;20,7;11,05;1
20150921;173000;1442849400;3673,72;20,6;11;1
20150921;174500;1442850300;3525,01;20,5;10,95;1
20150921;180000;1442851200;3376,3;20,4;10,9;1
20150921;181500;1442852100;3575,23;20,5;10,8;1
20150921;183000;1442853000;3774,17;20,6;10,7;1
20150921;184500;1442853900;3973,11;20,7;10,6;1
20150921;190000;1442854800;4172,04;20,8;10,5;1
20150921;191500;1442855700;4171,91;20,8;10,5;1
20150921;193000;1442856600;4171,78;20,8;10,5;1
20150921;194500;1442857500;4171,65;20,8;10,5;1
20150921;200000;1442858400;4171,52;20,8;10,5;1
20150921;201500;1442859300;4076,81;20,7;10,475;1
20150921;203000;1442860200;3982,1;20,6;10,45;1
20150921;204500;1442861100;3887,4;20,5;10,425;1
20150921;210000;1442862000;3792,69;20,4;10,4;1
20150921;211500;1442862900;3726,26;20,3;10,35;1
20150921;213000;1442863800;3659,83;20,2;10,3;1
20150921;214500;1442864700;3593,4;20,1;10,25;1
20150921;220000;1442865600;3526,97;20;10,2;1
20150921;221500;1442866500;3618,52;20;10,05;1
20150921;223000;1442867400;3710,07;20;9,9;1
20150921;224500;1442868300;3801,62;20;9,75;1
20150921;230000;1442869200;3893,17;20;9,6;1
20150921;231500;1442870100;3967,55;20;9,625;1
20150921;233000;1442871000;4041,92;20;9,65;1
20150921;234500;1442871900;4116,3;20;9,675;1
20150922;0;1442872800;4190,68;20;9,7;1
20150922;1500;1442873700;4235,62;20;9,6;1
20150922;3000;1442874600;4280,55;20;9,5;1
20150922;4500;1442875500;4325,49;20;9,4;1
20150922;10000;1442876400;4370,42;20;9,3;1
20150922;11500;1442877300;4461,91;20;9,15;1
20150922;13000;1442878200;4553,4;20;9;1
20150922;14500;1442879100;4644,89;20;8,85;1
20150922;20000;1442880000;4736,37;20;8,7;1
20150922;21500;1442880900;4817,65;20;8,5;1
20150922;23000;1442881800;4898,93;20;8,3;1
20150922;24500;1442882700;4980,21;20;8,1;1
20150922;30000;1442883600;5061,49;20;7,9;1
20150922;31500;1442884500;5120,53;20;7,85;1
20150922;33000;1442885400;5179,57;20;7,8;1
20150922;34500;1442886300;5238,61;20;7,75;1
20150922;40000;1442887200;5297,64;20;7,7;1
20150922;41500;1442888100;5348,53;20;7,625;1
20150922;43000;1442889000;5399,43;20;7,55;1
20150922;44500;1442889900;5450,32;20;7,475;1
20150922;50000;1442890800;5501,21;20;7,4;1
20150922;51500;1442891700;5506,55;20;7,45;1
20150922;53000;1442892600;5511,89;20;7,5;1
20150922;54500;1442893500;5517,24;20;7,55;1
20150922;60000;1442894400;5522,58;20;7,6;1
20150922;61500;1442895300;5495,54;20,025;7,625;1
20150922;63000;1442896200;5468,5;20,05;7,65;1
20150922;64500;1442897100;5441,47;20,075;7,675;1
20150922;70000;1442898000;5414,43;20,1;7,7;1
20150922;71500;1442898900;5211,27;20,075;7,9;1
20150922;73000;1442899800;5008,1;20,05;8,1;1
20150922;74500;1442900700;4804,94;20,025;8,3;1
20150922;80000;1442901600;4601,78;20;8,5;1
20150922;81500;1442902500;4414,75;20,05;9,1;1
20150922;83000;1442903400;4227,71;20,1;9,7;1
20150922;84500;1442904300;4040,68;20,15;10,3;1
20150922;90000;1442905200;3853,65;20,2;10,9;1
20150922;91500;1442906100;3624,33;20,25;11,275;1
20150922;93000;1442907000;3395,02;20,3;11,65;1
20150922;94500;1442907900;3165,71;20,35;12,025;1
20150922;100000;1442908800;2936,4;20,4;12,4;1
20150922;101500;1442909700;2654,38;20,4;12,725;1
20150922;103000;1442910600;2372,36;20,4;13,05;1
20150922;104500;1442911500;2090,35;20,4;13,375;1
20150922;110000;1442912400;1808,33;20,4;13,7;1
20150922;111500;1442913300;1562,75;20,4;14,1;1
20150922;113000;1442914200;1317,16;20,4;14,5;1
20150922;114500;1442915100;1071,57;20,4;14,9;1
20150922;120000;1442916000;825,988;20,4;15,3;1
20150922;121500;1442916900;619,491;20,4025;15,525;1
20150922;123000;1442917800;412,994;20,405;15,75;1
20150922;124500;1442918700;206,497;20,4075;15,975;1
20150922;130000;1442919600;0;20,41;16,2;1
20150922;131500;1442920500;0;20,6271;16,35;1
20150922;133000;1442921400;0;20,8441;16,5;1
20150922;134500;1442922300;0;21,0611;16,65;1
20150922;140000;1442923200;0;21,2781;16,8;1
20150922;141500;1442924100;0;21,4097;17;1
20150922;143000;1442925000;0;21,5412;17,2;1
20150922;144500;1442925900;0;21,6727;17,4;1
20150922;150000;1442926800;0;21,8043;17,6;1
20150922;151500;1442927700;0;21,8476;17,6;1
20150922;153000;1442928600;0;21,8908;17,6;1
20150922;154500;1442929500;0;21,9341;17,6;1
20150922;160000;1442930400;0;21,9773;17,6;1
20150922;161500;1442931300;0;21,9444;17,425;1
20150922;163000;1442932200;0;21,9115;17,25;1
20150922;164500;1442933100;0;21,8786;17,075;1
20150922;170000;1442934000;0;21,8457;16,9;1
20150922;171500;1442934900;0;21,7755;16,425;1
20150922;173000;1442935800;0;21,7054;15,95;1
20150922;174500;1442936700;0;21,6352;15,475;1
20150922;180000;1442937600;0;21,565;15;1
20150922;181500;1442938500;0;21,392;14,7;1
20150922;183000;1442939400;0;21,219;14,4;1
20150922;184500;1442940300;0;21,0459;14,1;1
20150922;190000;1442941200;0;20,8729;13,8;1
20150922;191500;1442942100;163,187;20,7547;13,625;1
20150922;193000;1442943000;326,373;20,6364;13,45;1
20150922;194500;1442943900;489,56;20,5182;13,275;1
20150922;200000;1442944800;652,747;20,4;13,1;1
20150922;201500;1442945700;1179,18;20,6;12,7;1
20150922;203000;1442946600;1705,61;20,8;12,3;1
20150922;204500;1442947500;2232,04;21;11,9;1
20150922;210000;1442948400;2758,47;21,2;11,5;1
20150922;211500;1442949300;2807,15;21,1;11,2;1
20150922;213000;1442950200;2855,84;21;10,9;1
20150922;214500;1442951100;2904,52;20,9;10,6;1
20150922;220000;1442952000;2953,21;20,8;10,3;1
20150922;221500;1442952900;3175,33;20,8;9,925;1
20150922;223000;1442953800;3397,46;20,8;9,55;1
20150922;224500;1442954700;3619,59;20,8;9,175;1
20150922;230000;1442955600;3841,72;20,8;8,8;1
20150922;231500;1442956500;3912,76;20,7;8,525;1
20150922;233000;1442957400;3983,8;20,6;8,25;1
20150922;234500;1442958300;4054,84;20,5;7,975;1
20150923;0;1442959200;4125,88;20,4;7,7;1
20150923;1500;1442960100;4198,54;20,325;7,65;1
20150923;3000;1442961000;4271,2;20,25;7,6;1
20150923;4500;1442961900;4343,86;20,175;7,55;1
20150923;10000;1442962800;4416,51;20,1;7,5;1
20150923;11500;1442963700;4516,22;20,075;7,5;1
20150923;13000;1442964600;4615,93;20,05;7,5;1
20150923;14500;1442965500;4715,64;20,025;7,5;1
20150923;20000;1442966400;4815,35;20;7,5;1
20150923;21500;1442967300;4921,32;20;7,4;1
20150923;23000;1442968200;5027,29;20;7,3;1
20150923;24500;1442969100;5133,26;20;7,2;1
20150923;30000;1442970000;5239,22;20;7,1;1
20150923;31500;1442970900;5316,1;20;7,025;1
20150923;33000;1442971800;5392,98;20;6,95;1
20150923;34500;1442972700;5469,86;20;6,875;1
20150923;40000;1442973600;5546,74;20;6,8;1
20150923;41500;1442974500;5599,67;20;6,7;1
20150923;43000;1442975400;5652,6;20;6,6;1
20150923;44500;1442976300;5705,53;20;6,5;1
20150923;50000;1442977200;5758,46;20;6,4;1
20150923;51500;1442978100;5837,98;20,025;6,35;1
20150923;53000;1442979000;5917,5;20,05;6,3;1
20150923;54500;1442979900;5997,02;20,075;6,25;1
20150923;60000;1442980800;6076,54;20,1;6,2;1
20150923;61500;1442981700;6073,24;20,1;6,15;1
20150923;63000;1442982600;6069,94;20,1;6,1;1
20150923;64500;1442983500;6066,65;20,1;6,05;1
20150923;70000;1442984400;6063,35;20,1;6;1
20150923;71500;1442985300;5861,98;20,075;6,4;1
20150923;73000;1442986200;5660,62;20,05;6,8;1
20150923;74500;1442987100;5459,25;20,025;7,2;1
20150923;80000;1442988000;5257,89;20;7,6;1
20150923;81500;1442988900;4965,85;20;8,325;1
20150923;83000;1442989800;4673,81;20;9,05;1
20150923;84500;1442990700;4381,76;20;9,775;1
20150923;90000;1442991600;4089,72;20;10,5;1
20150923;91500;1442992500;3739,64;20;11,325;1
20150923;93000;1442993400;3389,55;20;12,15;1
20150923;94500;1442994300;3039,46;20;12,975;1
20150923;100000;1442995200;2689,37;20;13,8;1
20150923;101500;1442996100;2393,12;20;14,225;1
20150923;103000;1442997000;2096,87;20;14,65;1
20150923;104500;1442997900;1800,62;20;15,075;1
20150923;110000;1442998800;1504,37;20;15,5;1
20150923;111500;1442999700;1128,27;20,0507;16,1;1
20150923;113000;1443000600;752,183;20,1014;16,7;1
20150923;114500;1443001500;376,092;20,1521;17,3;1
20150923;120000;1443002400;0;20,2028;17,9;1
