#General information: Fraunhofer ISE  reserves the right not to be responsible for the topicality, correctness, completeness or quality of the information provided. Liability claims regarding damage caused by the use of any information provided, including any kind of information which is incomplete or incorrect,will therefore be rejected.
#file_info: --- Simulated load profile with synPRO --- number of occupants: 3 --- socioeconomic factor: ALL --- climate region: TRY2010_4_Jahr.dat --- total domestic hot water energy demand: 1668 ---  Building TypeSFH_1 ---  --- For more information contact D.Fischer, David.Fischer@ise.fraunhofer.de
#time resolution: 15Min
#col_no;col_name;unit;category;comment
#001;YYYYMMDD;0;time;Date [human readable]
#002;hhmmss;0;time;Time [human readable]
#003;unixtimestamp;s;time;Elapsed seconds from 01-01-1970
#004;Q_dhw;W;power;heating demand for water heating 
#005;simulated building	;SFH_1
#006;climate region	;TRY2010_4_Jahr.dat
#007;number of houses	;1
#008;number of apartments	;1
#009;number of occupants per apartment 	;3
#010;working pattern	;ALL
#011;total number of occupants 	;3
#012;specific DHW demand per person	;556;kWh/p
YYYYMMDD;hhmmss;unixtimestamp;Q_dhw
20151121;220000;1448139600;0
20151121;221500;1448140500;0
20151121;223000;1448141400;0
20151121;224500;1448142300;0
20151121;230000;1448143200;0
20151121;231500;1448144100;0
20151121;233000;1448145000;0
20151121;234500;1448145900;0
20151122;0;1448146800;0
20151122;1500;1448147700;0
20151122;3000;1448148600;0
20151122;4500;1448149500;0
20151122;10000;1448150400;0
20151122;11500;1448151300;0
20151122;13000;1448152200;0
20151122;14500;1448153100;0
20151122;20000;1448154000;0
20151122;21500;1448154900;0
20151122;23000;1448155800;0
20151122;24500;1448156700;0
20151122;30000;1448157600;0
20151122;31500;1448158500;0
20151122;33000;1448159400;0
20151122;34500;1448160300;0
20151122;40000;1448161200;0
20151122;41500;1448162100;0
20151122;43000;1448163000;0
20151122;44500;1448163900;0
20151122;50000;1448164800;0
20151122;51500;1448165700;0
20151122;53000;1448166600;0
20151122;54500;1448167500;0
20151122;60000;1448168400;0
20151122;61500;1448169300;0
20151122;63000;1448170200;0
20151122;64500;1448171100;0
20151122;70000;1448172000;0
20151122;71500;1448172900;0
20151122;73000;1448173800;0
20151122;74500;1448174700;0
20151122;80000;1448175600;0
20151122;81500;1448176500;0
20151122;83000;1448177400;0
20151122;84500;1448178300;0
20151122;90000;1448179200;0
20151122;91500;1448180100;0
20151122;93000;1448181000;0
20151122;94500;1448181900;0
20151122;100000;1448182800;0
20151122;101500;1448183700;0
20151122;103000;1448184600;0
20151122;104500;1448185500;0
20151122;110000;1448186400;0
20151122;111500;1448187300;5591,96
20151122;113000;1448188200;0
20151122;114500;1448189100;0
20151122;120000;1448190000;5452,16
20151122;121500;1448190900;0
20151122;123000;1448191800;0
20151122;124500;1448192700;0
20151122;130000;1448193600;0
20151122;131500;1448194500;0
20151122;133000;1448195400;0
20151122;134500;1448196300;0
20151122;140000;1448197200;0
20151122;141500;1448198100;0
20151122;143000;1448199000;0
20151122;144500;1448199900;0
20151122;150000;1448200800;0
20151122;151500;1448201700;0
20151122;153000;1448202600;0
20151122;154500;1448203500;0
20151122;160000;1448204400;0
20151122;161500;1448205300;0
20151122;163000;1448206200;0
20151122;164500;1448207100;0
20151122;170000;1448208000;0
20151122;171500;1448208900;0
20151122;173000;1448209800;0
20151122;174500;1448210700;0
20151122;180000;1448211600;0
20151122;181500;1448212500;0
20151122;183000;1448213400;0
20151122;184500;1448214300;0
20151122;190000;1448215200;0
20151122;191500;1448216100;0
20151122;193000;1448217000;0
20151122;194500;1448217900;3378,48
20151122;200000;1448218800;0
20151122;201500;1448219700;0
20151122;203000;1448220600;0
20151122;204500;1448221500;0
20151122;210000;1448222400;0
20151122;211500;1448223300;0
20151122;213000;1448224200;0
20151122;214500;1448225100;0
20151122;220000;1448226000;0
20151122;221500;1448226900;0
20151122;223000;1448227800;7455,95
20151122;224500;1448228700;0
20151122;230000;1448229600;0
20151122;231500;1448230500;15377,9
20151122;233000;1448231400;0
20151122;234500;1448232300;0
20151123;0;1448233200;0
20151123;1500;1448234100;0
20151123;3000;1448235000;0
20151123;4500;1448235900;0
20151123;10000;1448236800;0
20151123;11500;1448237700;0
20151123;13000;1448238600;0
20151123;14500;1448239500;0
20151123;20000;1448240400;0
20151123;21500;1448241300;0
20151123;23000;1448242200;0
20151123;24500;1448243100;0
20151123;30000;1448244000;0
20151123;31500;1448244900;0
20151123;33000;1448245800;0
20151123;34500;1448246700;0
20151123;40000;1448247600;0
20151123;41500;1448248500;0
20151123;43000;1448249400;0
20151123;44500;1448250300;0
20151123;50000;1448251200;0
20151123;51500;1448252100;0
20151123;53000;1448253000;0
20151123;54500;1448253900;0
20151123;60000;1448254800;0
20151123;61500;1448255700;0
20151123;63000;1448256600;0
20151123;64500;1448257500;0
20151123;70000;1448258400;0
20151123;71500;1448259300;3734,31
20151123;73000;1448260200;0
20151123;74500;1448261100;0
20151123;80000;1448262000;0
20151123;81500;1448262900;0
20151123;83000;1448263800;0
20151123;84500;1448264700;0
20151123;90000;1448265600;0
20151123;91500;1448266500;0
20151123;93000;1448267400;0
20151123;94500;1448268300;0
20151123;100000;1448269200;0
20151123;101500;1448270100;0
20151123;103000;1448271000;0
20151123;104500;1448271900;12743,3
20151123;110000;1448272800;0
20151123;111500;1448273700;0
20151123;113000;1448274600;0
20151123;114500;1448275500;0
20151123;120000;1448276400;0
20151123;121500;1448277300;0
20151123;123000;1448278200;0
20151123;124500;1448279100;0
20151123;130000;1448280000;0
20151123;131500;1448280900;0
20151123;133000;1448281800;6371,67
20151123;134500;1448282700;0
20151123;140000;1448283600;0
20151123;141500;1448284500;0
20151123;143000;1448285400;0
20151123;144500;1448286300;0
20151123;150000;1448287200;0
20151123;151500;1448288100;0
20151123;153000;1448289000;0
20151123;154500;1448289900;0
20151123;160000;1448290800;0
20151123;161500;1448291700;0
20151123;163000;1448292600;0
20151123;164500;1448293500;0
20151123;170000;1448294400;0
20151123;171500;1448295300;0
20151123;173000;1448296200;0
20151123;174500;1448297100;0
20151123;180000;1448298000;0
20151123;181500;1448298900;0
20151123;183000;1448299800;0
20151123;184500;1448300700;0
20151123;190000;1448301600;0
20151123;191500;1448302500;3255,85
20151123;193000;1448303400;0
20151123;194500;1448304300;0
20151123;200000;1448305200;0
20151123;201500;1448306100;0
20151123;203000;1448307000;0
20151123;204500;1448307900;0
20151123;210000;1448308800;0
20151123;211500;1448309700;0
20151123;213000;1448310600;0
20151123;214500;1448311500;0
20151123;220000;1448312400;0
20151123;221500;1448313300;0
20151123;223000;1448314200;0
20151123;224500;1448315100;0
20151123;230000;1448316000;0
20151123;231500;1448316900;0
20151123;233000;1448317800;0
20151123;234500;1448318700;0
20151124;0;1448319600;0
20151124;1500;1448320500;0
20151124;3000;1448321400;0
20151124;4500;1448322300;0
20151124;10000;1448323200;0
20151124;11500;1448324100;0
20151124;13000;1448325000;0
20151124;14500;1448325900;0
20151124;20000;1448326800;0
20151124;21500;1448327700;0
20151124;23000;1448328600;0
20151124;24500;1448329500;0
20151124;30000;1448330400;0
20151124;31500;1448331300;0
20151124;33000;1448332200;0
20151124;34500;1448333100;0
20151124;40000;1448334000;0
20151124;41500;1448334900;0
20151124;43000;1448335800;0
20151124;44500;1448336700;0
20151124;50000;1448337600;0
20151124;51500;1448338500;0
20151124;53000;1448339400;0
20151124;54500;1448340300;0
20151124;60000;1448341200;0
20151124;61500;1448342100;0
20151124;63000;1448343000;0
20151124;64500;1448343900;0
20151124;70000;1448344800;0
20151124;71500;1448345700;0
20151124;73000;1448346600;0
20151124;74500;1448347500;0
20151124;80000;1448348400;0
20151124;81500;1448349300;0
20151124;83000;1448350200;0
20151124;84500;1448351100;0
20151124;90000;1448352000;0
20151124;91500;1448352900;0
20151124;93000;1448353800;0
20151124;94500;1448354700;0
20151124;100000;1448355600;0
20151124;101500;1448356500;0
20151124;103000;1448357400;0
20151124;104500;1448358300;0
20151124;110000;1448359200;0
20151124;111500;1448360100;0
20151124;113000;1448361000;0
20151124;114500;1448361900;0
20151124;120000;1448362800;0
20151124;121500;1448363700;0
20151124;123000;1448364600;0
20151124;124500;1448365500;0
20151124;130000;1448366400;0
20151124;131500;1448367300;0
20151124;133000;1448368200;0
20151124;134500;1448369100;0
20151124;140000;1448370000;0
20151124;141500;1448370900;0
20151124;143000;1448371800;0
20151124;144500;1448372700;0
20151124;150000;1448373600;0
20151124;151500;1448374500;0
20151124;153000;1448375400;0
20151124;154500;1448376300;0
20151124;160000;1448377200;0
20151124;161500;1448378100;0
20151124;163000;1448379000;0
20151124;164500;1448379900;0
20151124;170000;1448380800;0
20151124;171500;1448381700;0
20151124;173000;1448382600;0
20151124;174500;1448383500;0
20151124;180000;1448384400;0
20151124;181500;1448385300;0
20151124;183000;1448386200;0
20151124;184500;1448387100;0
20151124;190000;1448388000;0
20151124;191500;1448388900;0
20151124;193000;1448389800;0
20151124;194500;1448390700;0
20151124;200000;1448391600;0
20151124;201500;1448392500;0
20151124;203000;1448393400;0
20151124;204500;1448394300;0
20151124;210000;1448395200;0
20151124;211500;1448396100;0
20151124;213000;1448397000;0
20151124;214500;1448397900;0
20151124;220000;1448398800;0
20151124;221500;1448399700;0
20151124;223000;1448400600;0
20151124;224500;1448401500;0
20151124;230000;1448402400;0
20151124;231500;1448403300;0
20151124;233000;1448404200;0
20151124;234500;1448405100;0
20151125;0;1448406000;0
20151125;1500;1448406900;0
20151125;3000;1448407800;0
20151125;4500;1448408700;0
20151125;10000;1448409600;0
20151125;11500;1448410500;0
20151125;13000;1448411400;0
20151125;14500;1448412300;0
20151125;20000;1448413200;0
20151125;21500;1448414100;0
20151125;23000;1448415000;0
20151125;24500;1448415900;0
20151125;30000;1448416800;0
20151125;31500;1448417700;0
20151125;33000;1448418600;0
20151125;34500;1448419500;0
20151125;40000;1448420400;0
20151125;41500;1448421300;0
20151125;43000;1448422200;0
20151125;44500;1448423100;0
20151125;50000;1448424000;0
20151125;51500;1448424900;0
20151125;53000;1448425800;0
20151125;54500;1448426700;0
20151125;60000;1448427600;2950,68
20151125;61500;1448428500;0
20151125;63000;1448429400;0
20151125;64500;1448430300;0
20151125;70000;1448431200;0
20151125;71500;1448432100;1498,76
20151125;73000;1448433000;0
20151125;74500;1448433900;0
20151125;80000;1448434800;0
20151125;81500;1448435700;0
20151125;83000;1448436600;0
20151125;84500;1448437500;0
20151125;90000;1448438400;0
20151125;91500;1448439300;0
20151125;93000;1448440200;0
20151125;94500;1448441100;0
20151125;100000;1448442000;0
20151125;101500;1448442900;0
20151125;103000;1448443800;0
20151125;104500;1448444700;0
20151125;110000;1448445600;0
20151125;111500;1448446500;0
20151125;113000;1448447400;0
20151125;114500;1448448300;0
20151125;120000;1448449200;0
20151125;121500;1448450100;0
20151125;123000;1448451000;0
20151125;124500;1448451900;0
20151125;130000;1448452800;0
20151125;131500;1448453700;0
20151125;133000;1448454600;0
20151125;134500;1448455500;0
20151125;140000;1448456400;14753,4
20151125;141500;1448457300;0
20151125;143000;1448458200;0
20151125;144500;1448459100;0
20151125;150000;1448460000;0
20151125;151500;1448460900;0
20151125;153000;1448461800;0
20151125;154500;1448462700;0
20151125;160000;1448463600;0
20151125;161500;1448464500;0
20151125;163000;1448465400;0
20151125;164500;1448466300;0
20151125;170000;1448467200;0
20151125;171500;1448468100;0
20151125;173000;1448469000;0
20151125;174500;1448469900;0
20151125;180000;1448470800;0
20151125;181500;1448471700;0
20151125;183000;1448472600;0
20151125;184500;1448473500;0
20151125;190000;1448474400;0
20151125;191500;1448475300;0
20151125;193000;1448476200;0
20151125;194500;1448477100;0
20151125;200000;1448478000;0
20151125;201500;1448478900;0
20151125;203000;1448479800;0
20151125;204500;1448480700;0
20151125;210000;1448481600;0
20151125;211500;1448482500;0
20151125;213000;1448483400;0
20151125;214500;1448484300;0
20151125;220000;1448485200;0
20151125;221500;1448486100;0
20151125;223000;1448487000;0
20151125;224500;1448487900;0
20151125;230000;1448488800;0
20151125;231500;1448489700;0
20151125;233000;1448490600;0
20151125;234500;1448491500;0
20151126;0;1448492400;0
20151126;1500;1448493300;0
20151126;3000;1448494200;0
20151126;4500;1448495100;0
20151126;10000;1448496000;0
20151126;11500;1448496900;0
20151126;13000;1448497800;0
20151126;14500;1448498700;0
20151126;20000;1448499600;0
20151126;21500;1448500500;0
20151126;23000;1448501400;0
20151126;24500;1448502300;0
20151126;30000;1448503200;0
20151126;31500;1448504100;0
20151126;33000;1448505000;0
20151126;34500;1448505900;0
20151126;40000;1448506800;0
20151126;41500;1448507700;0
20151126;43000;1448508600;0
20151126;44500;1448509500;0
20151126;50000;1448510400;0
20151126;51500;1448511300;0
20151126;53000;1448512200;0
20151126;54500;1448513100;0
20151126;60000;1448514000;0
20151126;61500;1448514900;0
20151126;63000;1448515800;0
20151126;64500;1448516700;0
20151126;70000;1448517600;1759,29
20151126;71500;1448518500;0
20151126;73000;1448519400;0
20151126;74500;1448520300;0
20151126;80000;1448521200;17733,6
20151126;81500;1448522100;0
20151126;83000;1448523000;0
20151126;84500;1448523900;0
20151126;90000;1448524800;0
20151126;91500;1448525700;21955,9
20151126;93000;1448526600;0
20151126;94500;1448527500;0
20151126;100000;1448528400;0
20151126;101500;1448529300;0
20151126;103000;1448530200;0
20151126;104500;1448531100;0
20151126;110000;1448532000;0
20151126;111500;1448532900;0
20151126;113000;1448533800;0
20151126;114500;1448534700;0
20151126;120000;1448535600;0
20151126;121500;1448536500;0
20151126;123000;1448537400;0
20151126;124500;1448538300;0
20151126;130000;1448539200;0
20151126;131500;1448540100;0
20151126;133000;1448541000;0
20151126;134500;1448541900;0
20151126;140000;1448542800;0
20151126;141500;1448543700;0
20151126;143000;1448544600;0
20151126;144500;1448545500;0
20151126;150000;1448546400;0
20151126;151500;1448547300;0
20151126;153000;1448548200;0
20151126;154500;1448549100;0
20151126;160000;1448550000;0
20151126;161500;1448550900;0
20151126;163000;1448551800;0
20151126;164500;1448552700;0
20151126;170000;1448553600;0
20151126;171500;1448554500;0
20151126;173000;1448555400;0
20151126;174500;1448556300;0
20151126;180000;1448557200;21674,4
20151126;181500;1448558100;0
20151126;183000;1448559000;0
20151126;184500;1448559900;0
20151126;190000;1448560800;0
20151126;191500;1448561700;0
20151126;193000;1448562600;0
20151126;194500;1448563500;0
20151126;200000;1448564400;0
20151126;201500;1448565300;0
20151126;203000;1448566200;0
20151126;204500;1448567100;0
20151126;210000;1448568000;0
20151126;211500;1448568900;0
20151126;213000;1448569800;0
20151126;214500;1448570700;0
20151126;220000;1448571600;0
20151126;221500;1448572500;0
20151126;223000;1448573400;0
20151126;224500;1448574300;0
20151126;230000;1448575200;0
20151126;231500;1448576100;0
20151126;233000;1448577000;0
20151126;234500;1448577900;0
20151127;0;1448578800;0
20151127;1500;1448579700;0
20151127;3000;1448580600;0
20151127;4500;1448581500;0
20151127;10000;1448582400;0
20151127;11500;1448583300;0
20151127;13000;1448584200;0
20151127;14500;1448585100;0
20151127;20000;1448586000;0
20151127;21500;1448586900;0
20151127;23000;1448587800;0
20151127;24500;1448588700;0
20151127;30000;1448589600;0
20151127;31500;1448590500;0
20151127;33000;1448591400;0
20151127;34500;1448592300;0
20151127;40000;1448593200;0
20151127;41500;1448594100;0
20151127;43000;1448595000;0
20151127;44500;1448595900;0
20151127;50000;1448596800;0
20151127;51500;1448597700;0
20151127;53000;1448598600;0
20151127;54500;1448599500;0
20151127;60000;1448600400;0
20151127;61500;1448601300;0
20151127;63000;1448602200;0
20151127;64500;1448603100;0
20151127;70000;1448604000;0
20151127;71500;1448604900;0
20151127;73000;1448605800;0
20151127;74500;1448606700;0
20151127;80000;1448607600;0
20151127;81500;1448608500;0
20151127;83000;1448609400;0
20151127;84500;1448610300;0
20151127;90000;1448611200;0
20151127;91500;1448612100;0
20151127;93000;1448613000;0
20151127;94500;1448613900;0
20151127;100000;1448614800;0
20151127;101500;1448615700;0
20151127;103000;1448616600;0
20151127;104500;1448617500;0
20151127;110000;1448618400;0
20151127;111500;1448619300;0
20151127;113000;1448620200;0
20151127;114500;1448621100;0
20151127;120000;1448622000;0
20151127;121500;1448622900;0
20151127;123000;1448623800;0
20151127;124500;1448624700;0
20151127;130000;1448625600;0
20151127;131500;1448626500;0
20151127;133000;1448627400;0
20151127;134500;1448628300;0
20151127;140000;1448629200;0
20151127;141500;1448630100;0
20151127;143000;1448631000;0
20151127;144500;1448631900;0
20151127;150000;1448632800;4006,08
20151127;151500;1448633700;0
20151127;153000;1448634600;0
20151127;154500;1448635500;0
20151127;160000;1448636400;0
20151127;161500;1448637300;0
20151127;163000;1448638200;0
20151127;164500;1448639100;0
20151127;170000;1448640000;0
20151127;171500;1448640900;0
20151127;173000;1448641800;0
20151127;174500;1448642700;0
20151127;180000;1448643600;0
20151127;181500;1448644500;0
20151127;183000;1448645400;0
20151127;184500;1448646300;0
20151127;190000;1448647200;0
20151127;191500;1448648100;0
20151127;193000;1448649000;0
20151127;194500;1448649900;0
20151127;200000;1448650800;0
20151127;201500;1448651700;0
20151127;203000;1448652600;0
20151127;204500;1448653500;0
20151127;210000;1448654400;0
20151127;211500;1448655300;0
20151127;213000;1448656200;0
20151127;214500;1448657100;0
20151127;220000;1448658000;0
20151127;221500;1448658900;0
20151127;223000;1448659800;0
20151127;224500;1448660700;0
20151127;230000;1448661600;0
20151127;231500;1448662500;0
20151127;233000;1448663400;0
20151127;234500;1448664300;0
20151128;0;1448665200;0
20151128;1500;1448666100;0
20151128;3000;1448667000;0
20151128;4500;1448667900;0
20151128;10000;1448668800;0
20151128;11500;1448669700;0
20151128;13000;1448670600;0
20151128;14500;1448671500;0
20151128;20000;1448672400;0
20151128;21500;1448673300;0
20151128;23000;1448674200;0
20151128;24500;1448675100;0
20151128;30000;1448676000;0
20151128;31500;1448676900;0
20151128;33000;1448677800;0
20151128;34500;1448678700;0
20151128;40000;1448679600;0
20151128;41500;1448680500;0
20151128;43000;1448681400;0
20151128;44500;1448682300;0
20151128;50000;1448683200;0
20151128;51500;1448684100;0
20151128;53000;1448685000;0
20151128;54500;1448685900;0
20151128;60000;1448686800;0
20151128;61500;1448687700;0
20151128;63000;1448688600;0
20151128;64500;1448689500;0
20151128;70000;1448690400;0
20151128;71500;1448691300;0
20151128;73000;1448692200;0
20151128;74500;1448693100;0
20151128;80000;1448694000;0
20151128;81500;1448694900;0
20151128;83000;1448695800;0
20151128;84500;1448696700;0
20151128;90000;1448697600;0
20151128;91500;1448698500;0
20151128;93000;1448699400;0
20151128;94500;1448700300;0
20151128;100000;1448701200;0
20151128;101500;1448702100;0
20151128;103000;1448703000;0
20151128;104500;1448703900;0
20151128;110000;1448704800;0
20151128;111500;1448705700;0
20151128;113000;1448706600;0
20151128;114500;1448707500;0
20151128;120000;1448708400;0
20151128;121500;1448709300;0
20151128;123000;1448710200;0
20151128;124500;1448711100;0
20151128;130000;1448712000;0
20151128;131500;1448712900;0
20151128;133000;1448713800;0
20151128;134500;1448714700;0
20151128;140000;1448715600;0
20151128;141500;1448716500;0
20151128;143000;1448717400;0
20151128;144500;1448718300;0
20151128;150000;1448719200;0
20151128;151500;1448720100;0
20151128;153000;1448721000;0
20151128;154500;1448721900;0
20151128;160000;1448722800;0
20151128;161500;1448723700;0
20151128;163000;1448724600;0
20151128;164500;1448725500;0
20151128;170000;1448726400;0
20151128;171500;1448727300;0
20151128;173000;1448728200;0
20151128;174500;1448729100;0
20151128;180000;1448730000;0
20151128;181500;1448730900;0
20151128;183000;1448731800;0
20151128;184500;1448732700;0
20151128;190000;1448733600;0
20151128;191500;1448734500;0
20151128;193000;1448735400;0
20151128;194500;1448736300;0
20151128;200000;1448737200;0
20151128;201500;1448738100;0
20151128;203000;1448739000;0
20151128;204500;1448739900;0
20151128;210000;1448740800;0
20151128;211500;1448741700;0
20151128;213000;1448742600;0
20151128;214500;1448743500;0
20151128;220000;1448744400;0
20151128;221500;1448745300;0
20151128;223000;1448746200;0
20151128;224500;1448747100;0
20151128;230000;1448748000;0
20151128;231500;1448748900;0
20151128;233000;1448749800;0
20151128;234500;1448750700;0
20151129;0;1448751600;0
20151129;1500;1448752500;0
20151129;3000;1448753400;0
20151129;4500;1448754300;0
20151129;10000;1448755200;0
20151129;11500;1448756100;0
20151129;13000;1448757000;0
20151129;14500;1448757900;0
20151129;20000;1448758800;0
20151129;21500;1448759700;0
20151129;23000;1448760600;0
20151129;24500;1448761500;0
20151129;30000;1448762400;0
20151129;31500;1448763300;0
20151129;33000;1448764200;0
20151129;34500;1448765100;0
20151129;40000;1448766000;0
20151129;41500;1448766900;0
20151129;43000;1448767800;0
20151129;44500;1448768700;0
20151129;50000;1448769600;0
20151129;51500;1448770500;0
20151129;53000;1448771400;0
20151129;54500;1448772300;0
20151129;60000;1448773200;0
20151129;61500;1448774100;0
20151129;63000;1448775000;0
20151129;64500;1448775900;0
20151129;70000;1448776800;0
20151129;71500;1448777700;0
20151129;73000;1448778600;0
20151129;74500;1448779500;0
20151129;80000;1448780400;0
20151129;81500;1448781300;0
20151129;83000;1448782200;0
20151129;84500;1448783100;0
20151129;90000;1448784000;0
20151129;91500;1448784900;0
20151129;93000;1448785800;0
20151129;94500;1448786700;0
20151129;100000;1448787600;0
20151129;101500;1448788500;0
20151129;103000;1448789400;0
20151129;104500;1448790300;4950,36
20151129;110000;1448791200;0
20151129;111500;1448792100;0
20151129;113000;1448793000;0
20151129;114500;1448793900;0
20151129;120000;1448794800;0
20151129;121500;1448795700;0
20151129;123000;1448796600;0
20151129;124500;1448797500;0
20151129;130000;1448798400;0
20151129;131500;1448799300;0
20151129;133000;1448800200;0
20151129;134500;1448801100;0
20151129;140000;1448802000;0
20151129;141500;1448802900;0
20151129;143000;1448803800;0
20151129;144500;1448804700;0
20151129;150000;1448805600;0
20151129;151500;1448806500;0
20151129;153000;1448807400;0
20151129;154500;1448808300;0
20151129;160000;1448809200;0
20151129;161500;1448810100;0
20151129;163000;1448811000;0
20151129;164500;1448811900;0
20151129;170000;1448812800;0
20151129;171500;1448813700;0
20151129;173000;1448814600;0
20151129;174500;1448815500;0
20151129;180000;1448816400;0
20151129;181500;1448817300;0
20151129;183000;1448818200;0
20151129;184500;1448819100;0
20151129;190000;1448820000;0
20151129;191500;1448820900;0
20151129;193000;1448821800;0
20151129;194500;1448822700;0
20151129;200000;1448823600;0
20151129;201500;1448824500;0
20151129;203000;1448825400;0
20151129;204500;1448826300;0
20151129;210000;1448827200;0
20151129;211500;1448828100;0
20151129;213000;1448829000;0
20151129;214500;1448829900;0
20151129;220000;1448830800;0
20151129;221500;1448831700;0
20151129;223000;1448832600;0
20151129;224500;1448833500;0
20151129;230000;1448834400;0
20151129;231500;1448835300;0
20151129;233000;1448836200;0
20151129;234500;1448837100;0
20151130;0;1448838000;0
20151130;1500;1448838900;0
20151130;3000;1448839800;0
20151130;4500;1448840700;0
20151130;10000;1448841600;0
20151130;11500;1448842500;0
20151130;13000;1448843400;0
20151130;14500;1448844300;0
20151130;20000;1448845200;0
20151130;21500;1448846100;0
20151130;23000;1448847000;0
20151130;24500;1448847900;0
20151130;30000;1448848800;0
20151130;31500;1448849700;0
20151130;33000;1448850600;0
20151130;34500;1448851500;0
20151130;40000;1448852400;0
20151130;41500;1448853300;0
20151130;43000;1448854200;0
20151130;44500;1448855100;0
20151130;50000;1448856000;0
20151130;51500;1448856900;0
20151130;53000;1448857800;0
20151130;54500;1448858700;0
20151130;60000;1448859600;0
20151130;61500;1448860500;0
20151130;63000;1448861400;0
20151130;64500;1448862300;0
20151130;70000;1448863200;0
20151130;71500;1448864100;0
20151130;73000;1448865000;0
20151130;74500;1448865900;0
20151130;80000;1448866800;0
20151130;81500;1448867700;0
20151130;83000;1448868600;0
20151130;84500;1448869500;0
20151130;90000;1448870400;0
20151130;91500;1448871300;0
20151130;93000;1448872200;0
20151130;94500;1448873100;0
20151130;100000;1448874000;0
20151130;101500;1448874900;0
20151130;103000;1448875800;0
20151130;104500;1448876700;0
20151130;110000;1448877600;0
20151130;111500;1448878500;0
20151130;113000;1448879400;0
20151130;114500;1448880300;0
20151130;120000;1448881200;0
20151130;121500;1448882100;0
20151130;123000;1448883000;0
20151130;124500;1448883900;0
20151130;130000;1448884800;0
20151130;131500;1448885700;0
20151130;133000;1448886600;0
20151130;134500;1448887500;0
20151130;140000;1448888400;0
20151130;141500;1448889300;0
20151130;143000;1448890200;0
20151130;144500;1448891100;0
20151130;150000;1448892000;0
20151130;151500;1448892900;0
20151130;153000;1448893800;0
20151130;154500;1448894700;0
20151130;160000;1448895600;0
20151130;161500;1448896500;0
20151130;163000;1448897400;0
20151130;164500;1448898300;0
20151130;170000;1448899200;0
20151130;171500;1448900100;0
20151130;173000;1448901000;0
20151130;174500;1448901900;0
20151130;180000;1448902800;0
20151130;181500;1448903700;0
20151130;183000;1448904600;0
20151130;184500;1448905500;0
20151130;190000;1448906400;0
20151130;191500;1448907300;0
20151130;193000;1448908200;0
20151130;194500;1448909100;0
20151130;200000;1448910000;0
20151130;201500;1448910900;0
20151130;203000;1448911800;0
20151130;204500;1448912700;0
20151130;210000;1448913600;0
20151130;211500;1448914500;0
20151130;213000;1448915400;2833,36
20151130;214500;1448916300;0
20151130;220000;1448917200;0
20151130;221500;1448918100;0
20151130;223000;1448919000;0
20151130;224500;1448919900;0
20151130;230000;1448920800;0
20151130;231500;1448921700;0
20151130;233000;1448922600;0
20151130;234500;1448923500;0
20151201;0;1448924400;0
20151201;1500;1448925300;0
20151201;3000;1448926200;0
20151201;4500;1448927100;0
20151201;10000;1448928000;0
20151201;11500;1448928900;0
20151201;13000;1448929800;0
20151201;14500;1448930700;0
20151201;20000;1448931600;0
20151201;21500;1448932500;0
20151201;23000;1448933400;0
20151201;24500;1448934300;0
20151201;30000;1448935200;0
20151201;31500;1448936100;0
20151201;33000;1448937000;0
20151201;34500;1448937900;0
20151201;40000;1448938800;0
20151201;41500;1448939700;0
20151201;43000;1448940600;0
20151201;44500;1448941500;0
20151201;50000;1448942400;0
20151201;51500;1448943300;0
20151201;53000;1448944200;0
20151201;54500;1448945100;0
20151201;60000;1448946000;0
20151201;61500;1448946900;0
20151201;63000;1448947800;0
20151201;64500;1448948700;0
20151201;70000;1448949600;0
20151201;71500;1448950500;0
20151201;73000;1448951400;0
20151201;74500;1448952300;0
20151201;80000;1448953200;0
20151201;81500;1448954100;0
20151201;83000;1448955000;0
20151201;84500;1448955900;0
20151201;90000;1448956800;0
20151201;91500;1448957700;0
20151201;93000;1448958600;0
20151201;94500;1448959500;0
20151201;100000;1448960400;0
20151201;101500;1448961300;0
20151201;103000;1448962200;0
20151201;104500;1448963100;0
20151201;110000;1448964000;0
20151201;111500;1448964900;0
20151201;113000;1448965800;0
20151201;114500;1448966700;0
20151201;120000;1448967600;0
20151201;121500;1448968500;0
20151201;123000;1448969400;0
20151201;124500;1448970300;0
20151201;130000;1448971200;0
20151201;131500;1448972100;0
20151201;133000;1448973000;0
20151201;134500;1448973900;0
20151201;140000;1448974800;0
20151201;141500;1448975700;0
20151201;143000;1448976600;0
20151201;144500;1448977500;0
20151201;150000;1448978400;0
20151201;151500;1448979300;0
20151201;153000;1448980200;0
20151201;154500;1448981100;0
20151201;160000;1448982000;0
20151201;161500;1448982900;0
20151201;163000;1448983800;0
20151201;164500;1448984700;0
20151201;170000;1448985600;0
20151201;171500;1448986500;0
20151201;173000;1448987400;0
20151201;174500;1448988300;0
20151201;180000;1448989200;0
20151201;181500;1448990100;0
20151201;183000;1448991000;0
20151201;184500;1448991900;0
20151201;190000;1448992800;0
20151201;191500;1448993700;0
20151201;193000;1448994600;0
20151201;194500;1448995500;0
20151201;200000;1448996400;0
20151201;201500;1448997300;0
20151201;203000;1448998200;0
20151201;204500;1448999100;0
20151201;210000;1449000000;0
20151201;211500;1449000900;0
20151201;213000;1449001800;0
